Symbol,revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
COST,14659.255,1781.668,339.996,223.986,223.986,445.471,455.889,3160.936,9690.443,12526.084,9098.325,749.717,19538.485,8586.754,10989.523,8548.962,19538.485,223.986,827.699,-219.306,469.826,-219.306,608.393,8548.962,8548.962,0.12,2.29,440.23,2007-05
COST,20477.26,2545.855,546.331,372.422,372.422,435.404,445.458,2779.733,9324.153,13068.516,9519.78,762.653,19606.586,8581.753,10913.928,8692.658,19606.586,372.422,522.79,-495.644,724.291,-495.644,27.146,8692.658,8692.658,0.12,2.26,437.013,2007-08
COST,15810.0,1986.0,395.0,262.0,262.0,435.09,445.717,2742.354,10301.909,13633.514,9919.546,782.614,21004.069,9693.755,12171.181,8832.888,21004.069,262.0,271.0,-432.0,536.0,-432.0,-161.0,8832.888,8832.888,0.13,2.38,434.962,2007-11
COST,16959.886,2126.697,504.332,327.85,327.85,434.779,444.925,2267.381,9669.405,13870.54,10047.942,951.53,20668.877,9169.089,11648.916,9019.961,20668.877,327.831,582.388,-336.284,649.874,-336.284,246.104,9019.961,9019.961,0.13,2.29,434.23,2008-02
COST,16614.0,2066.0,475.0,295.0,295.0,433.678,443.281,2848.658,10078.466,14200.181,10249.026,875.858,21203.35,9525.513,12010.723,9192.627,21203.35,295.169,909.612,-365.716,624.458,-365.716,543.896,9192.627,9192.627,0.12,2.31,435.056,2008-05
COST,23100.0,2802.0,598.0,398.0,398.0,434.223,443.823,2619.429,9462.045,14329.222,10354.996,865.307,20682.348,8874.165,11408.43,9273.918,20682.348,410.0,443.0,-417.0,815.0,-417.0,26.0,9273.918,9273.918,0.12,2.23,432.513,2008-08
COST,16395.0,2119.0,422.0,263.0,263.0,432.451,440.533,2215.0,10100.0,14181.0,10192.0,705.0,20997.0,9538.0,12061.0,8936.0,20997.0,266.0,-15.0,-375.0,577.0,-375.0,-390.0,8936.0,8936.0,0.13,2.35,433.17,2008-11
COST,16843.0,2072.0,398.0,239.0,239.0,433.476,439.688,2705.0,9691.0,14485.0,10354.0,692.0,20737.0,8998.0,11528.0,9209.0,20737.0,243.0,865.0,-292.0,559.0,-292.0,573.0,9209.0,9209.0,0.12,2.25,434.027,2009-02
COST,15806.0,2030.0,359.0,210.0,210.0,434.354,439.997,3083.0,10087.0,14800.0,10498.0,719.0,21304.0,9259.0,11740.0,9564.0,21304.0,212.0,693.0,-225.0,530.0,-225.0,468.0,9564.0,9564.0,0.13,2.23,434.88,2009-05
COST,22378.0,2866.0,598.0,374.0,374.0,435.674,441.831,3157.0,10337.0,15323.0,10900.0,349.0,21979.0,9281.0,11875.0,10104.0,21979.0,378.0,549.0,-351.0,839.0,-351.0,198.0,10104.0,10033.0,0.13,2.18,435.974,2009-08
COST,17299.0,2218.0,428.0,266.0,266.0,437.173,444.849,3617.0,11627.0,15708.0,11115.0,736.0,23478.0,10285.0,13047.0,10431.0,23478.0,270.0,751.0,-312.0,612.0,-312.0,439.0,10431.0,10431.0,0.13,2.25,439.325,2009-11
COST,18742.0,2346.0,470.0,299.0,299.0,439.786,446.918,4134.0,11501.0,15857.0,11105.0,760.0,23366.0,9865.0,12623.0,10743.0,23366.0,305.0,609.0,-192.0,655.0,-192.0,417.0,10743.0,10743.0,0.13,2.17,440.507,2010-02
COST,24125.0,3101.0,688.0,432.0,432.0,436.526,443.753,3214.0,11708.0,16360.0,11314.0,365.0,23815.0,10063.0,12885.0,10930.0,23815.0,437.0,611.0,-410.0,934.0,-410.0,201.0,10930.0,10859.0,0.13,2.18,433.51,2010-08
COST,19239.0,2482.0,525.0,312.0,312.0,434.099,441.36,3739.0,13558.0,17449.0,12019.0,466.0,26043.0,11502.0,14336.0,11707.0,26043.0,332.0,720.0,-299.0,716.0,-299.0,421.0,11707.0,11707.0,0.13,2.22,436.312,2010-11
COST,28178.0,3498.0,762.0,478.0,478.0,436.737,444.195,4009.0,13706.0,18368.0,12432.0,623.0,26761.0,12050.0,14188.0,12573.0,26761.0,500.0,941.0,-465.0,1035.0,-465.0,476.0,12573.0,12573.0,0.12,2.13,434.266,2011-08
COST,21628.0,2697.0,543.0,320.0,320.0,434.222,440.615,4319.0,14993.0,18439.0,12381.0,630.0,28004.0,13311.0,15557.0,12447.0,28004.0,328.0,664.0,-336.0,748.0,-336.0,328.0,12447.0,12447.0,0.12,2.25,435.204,2011-11
COST,22967.0,2828.0,644.0,394.0,394.0,434.535,439.468,4389.0,14360.0,18787.0,12519.0,632.0,27511.0,12409.0,14692.0,12819.0,27511.0,412.0,580.0,-289.0,853.0,-289.0,291.0,12819.0,12819.0,0.12,2.15,433.973,2012-02
COST,22324.0,2781.0,623.0,386.0,386.0,433.791,439.166,4791.0,14591.0,19039.0,12596.0,649.0,27836.0,12366.0,14653.0,13183.0,27836.0,405.0,1083.0,-268.0,825.0,-268.0,815.0,13183.0,13183.0,0.12,2.11,432.345,2012-05
COST,32218.0,4008.0,949.0,609.0,609.0,431.94,438.248,3528.0,13526.0,19546.0,12961.0,587.0,27140.0,12260.0,14622.0,12518.0,27140.0,622.0,730.0,-580.0,1241.0,-580.0,150.0,12518.0,12452.0,0.12,2.17,432.35,2012-08
COST,23715.0,2989.0,639.0,416.0,416.0,433.423,438.643,3897.0,15405.0,20023.0,13251.0,667.0,29323.0,14135.0,16491.0,12832.0,29323.0,421.0,1102.0,-488.0,852.0,-488.0,614.0,12832.0,12832.0,0.13,2.29,434.824,2012-11
COST,24871.0,3105.0,738.0,547.0,547.0,435.975,439.812,4413.0,15110.0,20319.0,13386.0,593.0,29089.0,13045.0,18806.0,10283.0,29089.0,554.0,423.0,-455.0,955.0,-455.0,-32.0,10283.0,10283.0,0.12,2.83,436.336,2013-02
COST,24083.0,3045.0,722.0,459.0,459.0,436.488,440.78,5448.0,15863.0,20637.0,13546.0,597.0,30006.0,13509.0,19359.0,10647.0,30006.0,1439.0,2874.0,-1379.0,1373.0,-1379.0,1495.0,10647.0,10647.0,0.13,2.82,436.684,2013-05
COST,32487.0,4069.0,954.0,617.0,617.0,437.085,442.834,4644.0,15840.0,21022.0,13881.0,562.0,30283.0,13257.0,19271.0,11012.0,30283.0,622.0,563.0,-704.0,1249.0,-704.0,-141.0,11012.0,11012.0,0.13,2.75,436.839,2013-08
COST,25017.0,3193.0,668.0,425.0,425.0,437.97,442.42,4699.0,17473.0,21587.0,14254.0,592.0,32319.0,14933.0,20910.0,11409.0,32319.0,431.0,939.0,-574.0,899.0,-574.0,365.0,11409.0,11409.0,0.13,2.83,439.722,2013-11
COST,26306.0,3263.0,724.0,463.0,463.0,439.776,442.829,5130.0,16634.0,21834.0,14348.0,584.0,31566.0,13884.0,19857.0,11709.0,31566.0,473.0,713.0,-447.0,964.0,-447.0,266.0,11709.0,11709.0,0.12,2.7,439.878,2014-02
COST,25794.0,3240.0,737.0,473.0,473.0,439.446,442.72,5736.0,17533.0,22267.0,14583.0,585.0,32701.0,14687.0,20680.0,12021.0,32701.0,1383.0,3142.0,-1426.0,1445.0,-1426.0,1716.0,12021.0,12021.0,0.13,2.72,438.296,2014-05
COST,35523.0,4486.0,1091.0,697.0,697.0,437.598,441.987,5738.0,17588.0,22675.0,14830.0,606.0,33024.0,14412.0,20509.0,12515.0,33024.0,-199.0,-810.0,454.0,941.0,454.0,-356.0,12515.0,12515.0,0.13,2.64,437.683,2014-08
COST,26866.0,3481.0,770.0,496.0,496.0,438.76,442.21,5969.0,19156.0,22759.0,14798.0,659.0,34613.0,16019.0,22043.0,12570.0,34613.0,505.0,1128.0,-555.0,1024.0,-555.0,573.0,12570.0,12570.0,0.13,2.75,440.499,2014-11
COST,27454.0,3557.0,877.0,598.0,598.0,440.384,442.896,5866.0,18058.0,22884.0,14872.0,670.0,33600.0,18249.0,23175.0,10425.0,33600.0,607.0,900.0,-612.0,1137.0,-612.0,288.0,10425.0,10425.0,0.13,3.22,439.974,2015-02
COST,26101.0,3414.0,821.0,516.0,516.0,440.07,443.132,5063.0,17634.0,23315.0,15083.0,774.0,33491.0,16736.0,22677.0,10814.0,33491.0,1631.0,3257.0,-1588.0,1597.0,-1588.0,1669.0,10814.0,10814.0,0.13,3.1,439.488,2015-05
COST,35778.0,4682.0,1156.0,767.0,767.0,438.621,442.701,4801.0,16779.0,23664.0,15401.0,837.0,33017.0,16539.0,22174.0,10843.0,33017.0,778.0,1028.0,-805.0,1507.0,-805.0,223.0,10843.0,10843.0,0.13,3.05,437.952,2015-08
COST,27220.0,3599.0,767.0,480.0,480.0,438.342,441.386,5054.0,18858.0,24356.0,15867.0,726.0,35451.0,18293.0,24371.0,11080.0,35451.0,487.0,811.0,-715.0,1038.0,-715.0,96.0,11080.0,11080.0,0.13,3.2,439.777,2015-11
COST,28170.0,3701.0,856.0,546.0,546.0,439.648,441.559,3633.0,15529.0,24702.0,16065.0,794.0,32388.0,15433.0,21154.0,11234.0,32388.0,555.0,791.0,-624.0,1141.0,-624.0,167.0,11234.0,11234.0,0.13,2.88,439.035,2016-02
COST,26769.0,3607.0,858.0,545.0,545.0,438.815,441.066,4884.0,16542.0,25452.0,16491.0,840.0,33873.0,16999.0,22125.0,11748.0,33873.0,549.0,1859.0,-461.0,1149.0,-461.0,1398.0,11748.0,11748.0,0.13,2.88,438.066,2016-05
COST,36560.0,4911.0,1191.0,779.0,779.0,437.55,441.089,3379.0,15218.0,26167.0,17043.0,902.0,33163.0,15575.0,20831.0,12332.0,33163.0,785.0,-169.0,-849.0,1599.0,-849.0,-1018.0,12332.0,12332.0,0.13,2.69,437.524,2016-08
COST,28099.0,3811.0,849.0,545.0,545.0,438.007,440.525,4805.0,18570.0,26438.0,17156.0,806.0,36532.0,19161.0,24301.0,12231.0,36532.0,555.0,2793.0,-667.0,1146.0,-667.0,2126.0,12231.0,12231.0,0.14,2.99,439.24,2016-11
COST,29766.0,3839.0,844.0,515.0,515.0,439.127,440.657,4744.0,17460.0,26891.0,17342.0,828.0,35630.0,18860.0,22918.0,12712.0,35630.0,521.0,493.0,-516.0,1156.0,-516.0,-23.0,12712.0,12712.0,0.13,2.8,438.941,2017-02
COST,28860.0,3890.0,968.0,700.0,700.0,438.817,441.056,4538.0,17256.0,27324.0,17535.0,840.0,35631.0,21394.0,25446.0,10185.0,35631.0,706.0,1606.0,-540.0,1288.0,-540.0,1066.0,10185.0,10185.0,0.13,3.5,438.593,2017-05
COST,42300.0,5603.0,1450.0,919.0,919.0,437.798,441.513,4546.0,17317.0,28341.0,18161.0,869.0,36347.0,17495.0,25268.0,11079.0,36347.0,932.0,1834.0,-779.0,1891.0,-779.0,1055.0,11079.0,11079.0,0.13,3.28,437.204,2017-08
COST,31809.0,4192.0,951.0,640.0,640.0,437.965,440.851,5689.0,19897.0,29109.0,18682.0,799.0,39378.0,20360.0,28022.0,11356.0,39378.0,651.0,2006.0,-820.0,1286.0,-820.0,1186.0,11356.0,11356.0,0.13,3.47,439.185,2017-11
COST,32995.0,4262.0,1016.0,701.0,701.0,439.022,441.568,4781.0,18899.0,29803.0,19049.0,755.0,38703.0,18913.0,26650.0,12053.0,38703.0,713.0,109.0,-508.0,1360.0,-508.0,-399.0,12053.0,12053.0,0.13,3.21,438.82,2018-02
COST,32361.0,4230.0,1067.0,750.0,750.0,438.74,441.715,5877.0,19693.0,30110.0,19178.0,734.0,39605.0,19411.0,27158.0,12447.0,39605.0,762.0,2105.0,-585.0,1394.0,-585.0,1520.0,12447.0,12447.0,0.13,3.18,438.602,2018-05
COST,44411.0,5740.0,1446.0,1043.0,1043.0,438.332,443.187,6055.0,20289.0,30714.0,19681.0,860.0,40830.0,19926.0,27727.0,13103.0,40830.0,1053.0,1554.0,-1056.0,1877.0,-1056.0,498.0,13103.0,13103.0,0.13,3.12,438.189,2018-08
COST,35069.0,4446.0,949.0,767.0,767.0,439.157,442.749,6778.0,22954.0,31144.0,19879.0,981.0,43814.0,22473.0,30335.0,13479.0,43814.0,777.0,2177.0,-730.0,1280.0,-730.0,1447.0,13479.0,13479.0,0.13,3.25,440.546,2018-11
COST,35396.0,4676.0,1203.0,889.0,889.0,440.284,442.337,6080.0,21648.0,31702.0,20145.0,1006.0,42799.0,22450.0,28616.0,14183.0,42799.0,901.0,-219.0,-587.0,1555.0,-587.0,-806.0,14183.0,14183.0,0.13,3.02,439.88,2019-02
COST,34740.0,4507.0,1122.0,906.0,906.0,439.859,442.642,7013.0,22285.0,32224.0,20475.0,992.0,43752.0,22832.0,28932.0,14820.0,43752.0,916.0,2105.0,-672.0,1458.0,-672.0,1433.0,14820.0,14820.0,0.13,2.95,439.789,2019-05
COST,47498.0,6188.0,1463.0,1097.0,1097.0,439.719,443.997,8384.0,23485.0,32626.0,20890.0,1025.0,45400.0,23237.0,29816.0,15584.0,45400.0,1110.0,2293.0,-1009.0,1936.0,-1009.0,1284.0,15584.0,15584.0,0.13,2.91,439.625,2019-08
COST,37040.0,4807.0,1061.0,844.0,844.0,441.818,443.68,9027.0,26643.0,35908.0,23834.0,954.0,51431.0,26265.0,35207.0,16224.0,51431.0,856.0,2102.0,-715.0,1430.0,-715.0,1387.0,16224.0,16224.0,0.13,3.17,441.778,2019-11
COST,39072.0,5016.0,1266.0,931.0,931.0,442.021,443.727,7786.0,23703.0,36457.0,24077.0,1002.0,48782.0,22695.0,31783.0,16999.0,48782.0,947.0,619.0,-545.0,1655.0,-545.0,74.0,16999.0,16999.0,0.13,2.87,441.58,2020-02
COST,37266.0,5017.0,1179.0,838.0,838.0,442.322,443.855,10826.0,25254.0,36855.0,24276.0,2202.0,51732.0,22779.0,34529.0,17203.0,51732.0,852.0,1898.0,-698.0,1561.0,-698.0,1200.0,17203.0,17203.0,0.13,3.01,441.524,2020-05
COST,53383.0,6982.0,1929.0,1389.0,1389.0,443.026,444.342,12277.0,28120.0,37491.0,24595.0,2841.0,55556.0,24844.0,36851.0,18705.0,55556.0,1404.0,4242.0,-852.0,2434.0,-852.0,3390.0,18705.0,18705.0,0.13,2.97,441.255,2020-08
COST,43208.0,5750.0,1430.0,1166.0,1166.0,442.952,444.386,13590.0,32096.0,25073.0,25073.0,3048.0,60217.0,32667.0,44908.0,15309.0,60217.0,1181.0,2647.0,-893.0,1834.0,-893.0,1754.0,15309.0,15309.0,0.13,3.93,442.955,2020-11
COST,44769.0,5691.0,1340.0,951.0,951.0,443.134,444.494,8637.0,26308.0,25418.0,25418.0,3192.0,54918.0,26564.0,38789.0,16129.0,54918.0,971.0,38.0,-573.0,1756.0,-573.0,-535.0,16129.0,16129.0,0.13,3.4,442.534,2021-02
COST,45277.0,5862.0,1663.0,1220.0,1220.0,443.043,444.127,10226.0,27916.0,26052.0,26052.0,3306.0,57274.0,27982.0,40300.0,16974.0,57274.0,1233.0,3333.0,-1028.0,2065.0,-1028.0,2305.0,16974.0,16974.0,0.13,3.37,442.069,2021-05
COST,62675.0,7942.0,2275.0,1670.0,1670.0,443.227,444.376,11258.0,29505.0,40548.0,26382.0,3381.0,59268.0,29441.0,41190.0,18078.0,59268.0,1694.0,2940.0,-1094.0,2834.0,-1094.0,1846.0,18078.0,18078.0,0.13,3.28,441.825,2021-08
COST,50363.0,6411.0,1693.0,1324.0,1324.0,443.377,444.604,12751.0,33850.0,26790.0,26790.0,3509.0,64149.0,33342.0,45149.0,19000.0,64149.0,1345.0,3258.0,-1055.0,2125.0,-1055.0,2203.0,19000.0,19000.0,0.13,3.38,443.434,2021-11
COST,51904.0,6387.0,1812.0,1299.0,1299.0,443.623,444.916,11819.0,32565.0,26892.0,26892.0,3621.0,63078.0,31545.0,43102.0,19976.0,63078.0,1320.0,401.0,-723.0,2248.0,-723.0,-322.0,19976.0,19976.0,0.12,3.16,443.224,2022-02
COST,52596.0,6241.0,1791.0,1353.0,1353.0,443.7,444.886,11193.0,33008.0,26874.0,26874.0,3970.0,63852.0,31845.0,43339.0,20513.0,63852.0,1372.0,1227.0,-854.0,2229.0,-854.0,373.0,20513.0,20513.0,0.12,3.11,442.963,2022-05
COST,72091.0,8533.0,2497.0,1868.0,1868.0,443.903,444.622,10203.0,32696.0,42706.0,27420.0,4050.0,64166.0,31998.0,43519.0,20647.0,64166.0,1878.0,2506.0,-1259.0,3091.0,-1259.0,1247.0,20647.0,20647.0,0.12,3.11,442.664,2022-08
SBUX,1281.191,346.661,174.661,110.135,110.135,1580.228,1630.58,448.312,1224.719,2505.486,1381.296,382.399,3077.058,790.044,830.621,2246.437,3077.058,110.135,384.451,-64.83,248.768,-64.83,319.621,2246.437,2157.793,0.27,1.37,1582.81,2003-12
SBUX,1241.068,266.022,123.759,78.885,78.885,3180.456,3292.472,370.081,1221.288,2569.601,1372.003,413.36,3095.655,694.272,742.296,2353.359,3095.655,78.885,88.71,-72.896,206.576,-72.896,15.814,2353.359,2264.355,0.21,1.32,1590.41,2004-03
SBUX,1318.691,286.228,153.807,97.58,97.58,1591.768,1649.156,383.373,1371.691,2648.713,1383.058,380.284,3224.292,718.987,774.807,2449.485,3224.292,99.383,127.502,-83.385,231.857,-83.385,44.117,2449.485,2360.226,0.22,1.32,1593.03,2004-06
SBUX,1453.297,285.778,155.019,102.28,102.28,1587.412,1642.348,145.053,1350.895,2877.682,1551.416,388.48,3386.541,746.259,916.33,2470.211,3386.541,100.477,262.255,-195.806,245.695,-195.806,66.449,2470.211,2374.461,0.2,1.37,1589.62,2004-09
SBUX,1589.544,420.783,227.234,144.753,144.753,3204.188,3322.62,643.548,1652.72,3069.259,1655.121,411.805,3819.834,846.397,1018.7,2801.134,3819.834,144.71,413.66,-162.132,315.826,-162.132,251.528,2801.134,2700.946,0.26,1.36,1611.22,2004-12
SBUX,1518.716,310.685,157.278,100.461,100.461,3207.704,3312.248,177.142,1412.457,3202.047,1698.803,390.875,3603.417,832.657,999.133,2604.284,3603.417,100.425,163.884,-149.322,255.655,-149.322,14.562,2604.284,2503.002,0.2,1.38,1591.6,2005-03
SBUX,1601.799,357.496,199.632,125.575,125.575,3134.528,3232.148,130.112,1140.375,3296.915,1738.83,341.335,3327.981,881.295,1052.124,2275.857,3327.981,125.513,181.78,-158.462,293.706,-158.462,23.318,2275.857,2168.416,0.22,1.46,1558.16,2005-06
SBUX,1659.241,356.47,196.396,123.506,123.506,3086.784,3179.732,173.809,1209.334,3467.583,1842.019,334.457,3513.693,1226.996,1423.431,2090.262,3513.693,123.722,163.591,-173.38,292.657,-173.38,-9.789,2090.262,1962.379,0.21,1.68,1534.88,2005-09
SBUX,1934.092,474.74,279.847,174.156,174.156,1534.042,1585.898,251.435,1351.929,3576.913,1870.793,360.504,3711.505,1270.708,1478.713,2232.792,3711.505,174.156,608.862,-147.323,378.136,-147.323,461.539,2232.792,2104.513,0.25,1.66,1534.21,2005-12
SBUX,1885.822,396.028,201.894,127.316,127.316,1534.89,1589.226,202.671,1267.414,3755.529,1963.701,377.59,3817.699,1187.123,1399.79,2417.909,3817.699,127.316,153.13,-163.008,303.447,-163.008,-9.878,2417.909,2208.915,0.21,1.58,1538.55,2006-03
SBUX,1963.673,402.704,214.573,145.498,145.498,1539.65,1596.518,215.739,1369.672,3980.982,2090.903,388.999,4052.442,1322.78,1547.347,2505.095,4052.442,145.498,173.782,-212.017,319.584,-212.017,-38.235,2505.095,2302.227,0.21,1.62,1536.75,2006-06
SBUX,2003.355,386.777,197.638,117.289,117.289,1520.264,1568.738,312.606,1529.788,4257.703,2287.899,411.821,4428.941,1935.62,2200.435,2228.506,4428.941,117.289,195.859,-248.882,307.423,-248.882,-53.023,2228.506,2029.073,0.19,1.99,1513.2,2006-09
SBUX,2355.7,1370.9,319.7,205.0,205.0,1516.2,1565.6,270.873,1429.536,4473.347,2396.801,453.922,4527.634,1804.237,2075.294,2452.34,4527.634,204.952,678.409,-270.547,436.035,-270.547,407.862,2452.34,2204.965,0.58,1.85,1514.74,2006-12
SBUX,2255.6,455.9,241.0,150.8,150.8,1504.994,1548.11,200.179,1384.862,4715.929,2523.87,479.716,4636.875,2119.832,2409.564,2227.311,4636.875,150.84,59.41,-236.655,360.578,-236.655,-177.245,2227.311,1978.884,0.2,2.08,1492.11,2007-03
SBUX,2359.245,459.645,245.214,158.343,158.343,1488.946,1527.118,172.789,1467.796,5001.04,2686.969,493.547,4903.923,2223.418,2532.108,2371.815,4903.923,158.343,302.021,-264.931,370.786,-264.931,37.09,2371.815,2116.204,0.19,2.07,1490.61,2007-06
SBUX,2440.935,756.242,248.033,158.503,158.503,1488.236,1519.764,281.3,1696.5,5306.542,2890.4,499.3,5343.9,2155.6,3042.5,2301.4,5343.9,158.503,291.381,-308.215,378.439,-308.215,-16.834,2301.4,2043.7,0.31,2.32,1476.57,2007-09
SBUX,2767.6,1581.6,333.1,208.1,208.1,1463.2,1489.8,349.3,1737.6,5538.4,2993.0,517.3,5506.4,2253.2,3234.6,2271.8,5506.4,208.1,807.6,-263.6,472.9,-263.6,544.0,2271.8,2013.3,0.57,2.42,1455.2,2007-12
SBUX,2526.0,409.4,178.2,108.7,108.7,1457.4,1478.6,303.4,1579.2,5706.5,3052.3,621.1,5534.1,2079.4,3075.3,2458.8,5534.1,108.7,-42.5,-241.5,324.5,-241.5,-284.0,2458.8,2177.3,0.16,2.25,1461.4,2008-03
SBUX,2574.0,1410.9,146.1,-6.7,-6.7,1463.4,1463.4,297.0,1657.3,5725.0,2947.4,647.0,5552.3,2061.9,3057.5,2494.8,5552.3,-6.7,313.6,-228.8,291.4,-228.8,84.8,2494.8,2194.2,0.55,2.23,1466.6,2008-06
SBUX,2515.4,1325.9,-0.2,5.4,5.4,1467.8,1483.4,269.8,1748.0,5717.3,2956.4,261.1,5672.6,2189.7,3181.7,2490.9,5672.6,5.4,180.0,-250.6,172.9,-250.6,-70.6,2490.9,2157.8,0.53,2.28,1471.0,2008-09
SBUX,2615.2,1418.4,169.7,64.3,64.3,1472.6,1478.2,356.8,1693.9,5634.9,2822.5,685.3,5530.4,1953.0,2927.5,2602.9,5530.4,64.7,693.5,-172.6,310.7,-172.6,520.9,2602.9,2274.2,0.54,2.12,1469.2,2008-12
SBUX,2333.3,1289.8,167.8,25.0,25.0,1476.0,1479.8,253.2,1604.1,5590.2,2658.0,303.4,5281.3,1685.9,2650.9,2630.4,5281.3,25.1,21.9,-64.3,309.0,-64.3,-42.4,2630.4,2302.0,0.55,2.01,1471.8,2009-03
SBUX,2403.9,1360.5,225.9,151.5,151.5,1478.8,1493.4,292.0,1717.7,5662.9,2594.2,287.9,5333.1,1557.9,2515.1,2818.0,5333.1,148.2,301.3,-107.3,366.9,-107.3,194.0,2818.0,2493.1,0.57,1.89,1480.2,2009-06
SBUX,2422.2,1381.0,209.1,150.0,150.0,1482.2,1515.8,599.8,2035.8,5700.9,2536.4,253.8,5576.8,1581.0,2519.9,3056.9,5576.8,153.5,372.3,-101.4,349.2,-101.4,270.9,3056.9,2729.6,0.57,1.82,1485.8,2009-09
SBUX,2722.7,1577.0,341.5,241.5,241.5,1488.4,1525.8,1306.3,2583.9,5696.0,2482.7,310.5,6101.6,1779.2,2737.5,3364.1,6101.6,243.5,768.7,-99.7,479.7,-99.7,669.0,3364.1,3033.0,0.58,1.81,1493.0,2009-12
SBUX,2534.7,1470.6,313.3,217.3,217.3,1494.2,1533.8,1086.0,2490.4,5705.6,2414.6,319.0,6144.7,1646.6,2590.0,3554.7,6144.7,217.8,189.1,-84.8,447.6,-84.8,104.3,3554.7,3222.8,0.58,1.73,1489.6,2010-03
SBUX,2612.0,1535.8,389.0,207.9,207.9,1492.2,1533.4,1125.2,2610.9,5746.4,2361.5,311.1,6206.9,1726.6,2672.3,3534.6,6206.9,208.5,417.6,-96.6,521.0,-96.6,321.0,3534.6,3204.0,0.59,1.76,1480.6,2010-06
SBUX,2838.0,1707.5,146.8,278.9,278.9,1480.4,1520.6,1164.0,2756.4,5888.7,2416.5,346.5,6385.9,1779.1,2703.6,3682.3,6385.9,278.5,329.5,-164.7,283.1,-164.7,164.8,3682.3,3349.1,0.6,1.73,1485.2,2010-09
SBUX,2950.8,1758.5,467.4,346.6,346.6,1491.4,1533.4,1792.0,3400.4,5956.8,2393.6,317.9,6931.1,1956.4,2870.8,4060.3,6931.1,347.6,673.6,-128.9,602.7,-128.9,544.7,4060.3,3724.6,0.6,1.71,1497.6,2010-12
SBUX,2785.7,1614.5,337.8,261.6,261.6,1500.6,1543.6,1645.2,3540.3,6041.5,2378.5,323.4,7027.6,1794.2,2700.4,4327.2,7027.6,262.3,-4.1,-110.2,474.1,-110.2,-114.3,4327.2,3989.3,0.58,1.62,1497.6,2011-03
SBUX,2932.2,1694.7,457.9,279.1,279.1,1501.0,1543.8,1720.8,3587.0,6160.0,2384.8,312.1,7097.8,1859.4,2756.3,4341.5,7097.8,280.0,457.2,-133.3,594.5,-133.3,323.9,4341.5,4001.3,0.58,1.63,1485.2,2011-06
SBUX,3031.7,-1877.7,72.2,358.3,358.3,1493.6,1537.0,1148.1,3794.9,6163.1,2355.0,297.7,7360.4,2075.8,2973.1,4387.3,7360.4,358.1,485.7,-159.5,214.0,-159.5,326.2,4387.3,3953.8,-0.62,1.68,1482.8,2011-09
SBUX,3435.9,944.1,511.1,382.1,382.1,1495.8,1537.0,1569.6,4237.1,6268.9,2347.3,275.2,7835.6,2158.8,3060.3,4775.3,7835.6,382.2,466.3,-153.5,654.7,-153.5,312.8,4775.3,4327.4,0.27,1.64,1505.2,2011-12
SBUX,3195.9,827.5,378.2,309.9,309.9,1509.2,1546.6,1432.2,4351.5,6436.0,2382.5,279.6,8006.5,1971.4,2869.8,5136.7,8006.5,310.1,109.3,-160.3,522.5,-160.3,-51.0,5136.7,4683.5,0.26,1.56,1515.8,2012-03
SBUX,3303.6,881.5,439.9,333.1,333.1,1517.8,1553.6,1501.3,4569.6,6579.9,2444.2,286.2,8308.9,2018.2,2920.9,5388.0,8308.9,333.4,551.3,-202.7,579.7,-202.7,348.6,5388.0,4933.5,0.27,1.54,1519.6,2012-06
SBUX,3341.4,892.4,457.6,358.7,358.7,1512.4,1546.6,1188.6,4199.6,6903.1,2658.9,242.0,8219.2,2209.8,3104.7,5114.5,8219.2,359.0,623.4,-339.7,610.5,-339.7,283.7,5114.5,4571.7,0.27,1.61,1498.6,2012-09
SBUX,3793.2,1083.0,576.1,432.2,432.2,1492.2,1522.6,1852.1,4416.0,7053.0,2711.1,281.9,8490.1,2390.9,3315.1,5175.0,8490.1,432.4,1067.3,-244.5,732.9,-244.5,822.8,5175.0,4628.2,0.29,1.64,1497.8,2012-12
SBUX,3549.6,980.8,491.6,390.4,390.4,1498.2,1522.6,1223.2,3810.2,7278.5,2845.3,247.4,8502.8,2269.7,3175.3,5327.5,8502.8,390.7,305.2,-240.4,652.9,-240.4,64.8,5327.5,4196.5,0.28,1.6,1496.6,2013-03
SBUX,3735.3,1053.6,551.8,417.8,417.8,1499.4,1523.8,1430.8,4239.7,7460.1,2987.1,217.0,9062.4,2424.4,3314.8,5747.6,9062.4,417.8,665.3,-297.3,713.0,-297.3,368.0,5747.6,4617.9,0.28,1.58,1502.2,2013-06
SBUX,3788.7,1081.1,587.8,-1232.0,-1232.0,1504.2,1529.0,2575.7,5471.4,7782.1,3200.5,1152.3,11516.7,5377.3,7034.4,4482.3,11516.7,-1232.1,870.5,-369.0,764.1,-369.0,501.5,4482.3,3344.6,0.29,2.57,1506.4,2013-09
