revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,cf_cff,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
20562.0,13622.0,5410.0,5607.0,5607.0,2652.5,2691.7,14376.0,41799.0,42905.0,17248.0,13077.0,155117.0,31353.0,94332.0,60785.0,155117.0,5607.0,5948.0,-837.0,-4534.0,7115.0,-837.0,5111.0,60785.0,-22208.0,0.66,2.55,2642.06,2019-06
20729.0,13862.0,5889.0,1753.0,1753.0,2635.2,2669.9,16249.0,44333.0,42625.0,17048.0,13003.0,155521.0,35162.0,97311.0,58210.0,155521.0,1753.0,7527.0,-745.0,-3893.0,7616.0,-745.0,6782.0,58210.0,-22927.0,0.67,2.67,2630.96,2019-09
20747.0,13613.0,4342.0,4010.0,4010.0,2631.9,2672.9,17305.0,45274.0,43332.0,17658.0,13514.0,157728.0,35964.0,98257.0,59471.0,157728.0,4010.0,6398.0,-1260.0,-4072.0,6158.0,-1260.0,5138.0,59471.0,-21811.0,0.66,2.65,2632.51,2019-12
20691.0,13629.0,5846.0,5796.0,5796.0,2633.7,2671.0,15530.0,44226.0,43247.0,17401.0,12581.0,155017.0,33689.0,93723.0,61294.0,155017.0,5796.0,3358.0,-625.0,-4315.0,7593.0,-625.0,2733.0,61294.0,-19515.0,0.66,2.53,2632.39,2020-03
18336.0,11757.0,4057.0,3626.0,3626.0,2632.9,2665.5,11174.0,45892.0,44056.0,17598.0,13587.0,158380.0,36772.0,95402.0,62978.0,158380.0,3626.0,3452.0,-662.0,-357.0,5783.0,-662.0,2790.0,62978.0,-18325.0,0.64,2.51,2632.38,2020-06
21082.0,14110.0,5839.0,3554.0,3554.0,2632.5,2669.3,18965.0,57578.0,45162.0,17855.0,13947.0,170693.0,38847.0,106220.0,64473.0,170693.0,3554.0,8383.0,-737.0,4196.0,7657.0,-737.0,7646.0,64473.0,-16840.0,0.67,2.65,2632.17,2020-09
22475.0,14661.0,4172.0,1738.0,1738.0,2632.2,2670.4,13985.0,51237.0,46804.0,18766.0,15096.0,174894.0,42493.0,111616.0,63278.0,174894.0,1738.0,8343.0,-1323.0,-5644.0,6112.0,-1323.0,7020.0,63278.0,-26517.0,0.65,2.76,2632.51,2020-12
22321.0,15258.0,6648.0,6197.0,6197.0,2631.6,2672.7,12671.0,52533.0,46430.0,18367.0,14859.0,172557.0,40932.0,106723.0,65834.0,172557.0,6197.0,4074.0,-677.0,-5125.0,8542.0,-677.0,3397.0,65834.0,-20964.0,0.68,2.62,2632.7,2021-03
23312.0,15725.0,6258.0,6278.0,6278.0,2632.5,2671.6,14332.0,53769.0,47201.0,18632.0,17976.0,176440.0,38721.0,106860.0,69580.0,176440.0,6278.0,5314.0,-813.0,-3279.0,8097.0,-813.0,4501.0,69580.0,-16483.0,0.67,2.54,2631.99,2021-06
23338.0,16088.0,6666.0,3667.0,3667.0,2632.6,2674.9,17604.0,59889.0,47347.0,18478.0,17516.0,179228.0,44561.0,108956.0,70272.0,179228.0,3667.0,8290.0,-747.0,-2207.0,8480.0,-747.0,7543.0,70272.0,-13073.0,0.69,2.55,2632.49,2021-09
24804.0,16849.0,4975.0,4736.0,4736.0,2631.8,2672.2,14487.0,60979.0,47679.0,18962.0,20439.0,182018.0,45226.0,107995.0,74023.0,182018.0,4736.0,5732.0,-1415.0,-3436.0,6818.0,-1415.0,4317.0,74023.0,-7615.0,0.68,2.46,2628.97,2021-12
23426.0,15828.0,6428.0,5149.0,5149.0,2629.2,2666.5,10463.0,60424.0,47702.0,18701.0,19875.0,178355.0,43390.0,103646.0,74709.0,178355.0,5149.0,3979.0,-607.0,-4385.0,8197.0,-607.0,3372.0,74709.0,-4646.0,0.68,2.39,2629.38,2022-03
24020.0,16101.0,6172.0,4814.0,4814.0,2629.6,2667.9,10983.0,63847.0,47144.0,18354.0,18949.0,177724.0,44821.0,101367.0,76357.0,177724.0,4814.0,5581.0,-863.0,-2261.0,7916.0,-863.0,4718.0,76357.0,-217.0,0.67,2.33,2629.03,2022-06
23791.0,15984.0,6298.0,4458.0,4458.0,2627.9,2661.3,11355.0,65236.0,46681.0,18152.0,18017.0,175124.0,45543.0,100525.0,74599.0,175124.0,4458.0,6284.0,-952.0,-3925.0,7983.0,-952.0,5332.0,74599.0,880.0,0.67,2.35,2616.88,2022-09
