revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
127991.0,32091.0,4718.0,3288.0,3288.0,2843.0,2861.0,8606.0,67912.0,125425.0,125425.0,15777.0,239830.0,83784.0,161523.0,78307.0,239830.0,3321.0,3354.0,-2804.0,7441.0,-2804.0,550.0,78307.0,47591.0,0.25,3.06,2839.0,2019-10
141671.0,33923.0,5322.0,4141.0,4141.0,2835.0,2856.0,9465.0,61806.0,216869.0,127049.0,16567.0,236495.0,77790.0,154943.0,81552.0,236495.0,4294.0,10716.0,-2837.0,8150.0,-2837.0,7879.0,81552.0,50479.0,0.24,2.9,2800.0,2020-01
134622.0,32596.0,5224.0,3990.0,3990.0,2831.0,2849.0,14930.0,63328.0,123378.0,123378.0,16770.0,232892.0,82647.0,158782.0,74110.0,232892.0,4074.0,7017.0,-1692.0,8015.0,-1692.0,5325.0,74110.0,44694.0,0.24,3.14,2832.0,2020-04
137742.0,35053.0,6059.0,6476.0,6476.0,2832.0,2848.0,16906.0,64996.0,122894.0,122894.0,19950.0,237382.0,81957.0,156185.0,81197.0,237382.0,6439.0,11939.0,-1794.0,8830.0,-1794.0,10145.0,81197.0,51655.0,0.25,2.92,2834.0,2020-07
134708.0,34369.0,5778.0,5135.0,5135.0,2833.0,2849.0,14325.0,73602.0,124289.0,124289.0,22736.0,250863.0,88121.0,163359.0,87504.0,250863.0,5201.0,3924.0,-2853.0,8549.0,-2853.0,1071.0,87504.0,57268.0,0.26,2.87,2831.0,2020-10
152079.0,36818.0,5487.0,-2091.0,-2091.0,2828.0,2841.0,17741.0,90067.0,198218.0,109848.0,23598.0,252496.0,92645.0,164965.0,87531.0,252496.0,-2008.0,13194.0,-3710.0,8306.0,-3710.0,9484.0,87531.0,58548.0,0.24,2.88,2821.0,2021-01
138310.0,35038.0,6909.0,2730.0,2730.0,2815.0,2829.0,22846.0,76591.0,108625.0,108625.0,22493.0,236581.0,80841.0,151989.0,84592.0,236581.0,2811.0,2858.0,-2142.0,9570.0,-2142.0,716.0,84592.0,55720.0,0.25,2.8,2805.0,2021-04
141048.0,35865.0,7354.0,4276.0,4276.0,2799.0,2812.0,22831.0,78243.0,109598.0,109598.0,21552.0,238552.0,81122.0,151425.0,87127.0,238552.0,4364.0,9565.0,-2701.0,9995.0,-2701.0,6864.0,87127.0,57968.0,0.25,2.74,2791.0,2021-07
140525.0,35502.0,5792.0,3105.0,3105.0,2785.0,2797.0,16111.0,82964.0,110331.0,110331.0,22633.0,244851.0,87620.0,154094.0,90757.0,244851.0,3132.0,3868.0,-3455.0,8442.0,-3455.0,413.0,90757.0,61834.0,0.25,2.7,2778.0,2021-10
152871.0,37349.0,5887.0,3562.0,3562.0,2771.0,2781.0,14760.0,81070.0,207433.0,112624.0,22152.0,244860.0,87379.0,152969.0,91891.0,244860.0,3633.0,7890.0,-4414.0,8593.0,-4414.0,3476.0,91891.0,62877.0,0.24,2.66,2761.0,2022-01
141569.0,34722.0,5318.0,2054.0,2054.0,2754.0,2765.0,11817.0,83220.0,113217.0,113217.0,20267.0,246142.0,96530.0,160282.0,85860.0,246142.0,2103.0,-3758.0,-3504.0,7998.0,-3504.0,-7262.0,85860.0,56422.0,0.25,2.87,2748.0,2022-04
152859.0,37021.0,6854.0,5149.0,5149.0,2736.0,2745.0,13923.0,84164.0,114392.0,114392.0,19979.0,247199.0,99899.0,161352.0,85847.0,247199.0,5147.0,12998.0,-3916.0,9553.0,-3916.0,9082.0,85847.0,57183.0,0.24,2.88,2722.0,2022-07
152813.0,37200.0,2695.0,-1798.0,-1798.0,2711.0,2711.0,11587.0,87680.0,115544.0,115544.0,16295.0,247656.0,101408.0,167273.0,80383.0,247656.0,-1767.0,6458.0,-4515.0,5450.0,-4515.0,1943.0,80383.0,52246.0,0.24,3.08,2714.24,2022-10
