revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,cf_cff,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
12580.0,7066.0,2519.0,2045.0,2045.0,4948.0,5080.0,5698.0,28677.0,67441.0,28418.0,2250.0,83083.0,11798.0,31889.0,51194.0,83083.0,2045.0,4285.0,-2174.0,-1738.0,4583.0,-2174.0,2111.0,51194.0,35631.0,0.56,1.62,4948.0,2013-03
12811.0,7470.0,2719.0,2000.0,2000.0,4978.0,5106.0,3778.0,29048.0,69505.0,29345.0,2502.0,85661.0,11389.0,31821.0,53840.0,85661.0,2000.0,4722.0,-2723.0,-1132.0,4710.0,-2723.0,1999.0,53840.0,38215.0,0.58,1.59,4981.0,2013-06
13483.0,8414.0,3628.0,2950.0,2950.0,4981.0,5100.0,4881.0,31350.0,71628.0,30346.0,2669.0,90551.0,13875.0,35099.0,55452.0,90551.0,2950.0,5731.0,-2866.0,-1306.0,5649.0,-2866.0,2865.0,55452.0,39551.0,0.62,1.63,4973.0,2013-09
13834.0,8571.0,3665.0,2625.0,2625.0,4973.0,5103.0,5674.0,32084.0,73416.0,31428.0,3181.0,92358.0,13568.0,34102.0,58256.0,92358.0,2625.0,6038.0,-2948.0,-1322.0,5621.0,-2948.0,3090.0,58256.0,42593.0,0.62,1.59,4967.0,2013-12
12764.0,7613.0,2647.0,1930.0,1930.0,4974.0,5117.0,4777.0,30554.0,75293.0,32502.0,3054.0,91932.0,13552.0,33894.0,58038.0,91932.0,1930.0,3501.0,-2689.0,-1650.0,4654.0,-2689.0,812.0,58038.0,42458.0,0.6,1.58,4972.0,2014-03
13831.0,8917.0,3925.0,2796.0,2796.0,4981.0,5123.0,3049.0,29006.0,77145.0,33115.0,2856.0,91793.0,12251.0,32546.0,59247.0,91793.0,2796.0,5453.0,-2828.0,-2915.0,6095.0,-2828.0,2625.0,59247.0,43929.0,0.64,1.55,4948.0,2014-06
14554.0,9458.0,4560.0,3317.0,3317.0,4880.0,5045.0,3143.0,27509.0,78503.0,33135.0,3008.0,90616.0,14904.0,34543.0,56073.0,90616.0,3317.0,5693.0,-2445.0,-4607.0,6758.0,-2445.0,3248.0,56073.0,41138.0,0.65,1.62,4857.0,2014-09
14721.0,9621.0,4510.0,3661.0,3661.0,4769.0,4939.0,2561.0,27730.0,79709.0,33238.0,3290.0,91900.0,16011.0,36035.0,55865.0,91900.0,3661.0,5771.0,-2143.0,-4439.0,6684.0,-2143.0,3628.0,55865.0,40558.0,0.65,1.65,4748.0,2014-12
12781.0,7730.0,2720.0,1992.0,1992.0,4741.0,4914.0,4244.0,26466.0,81286.0,33296.0,3229.0,89566.0,15035.0,34642.0,54924.0,89566.0,1992.0,4415.0,-2025.0,-2274.0,4819.0,-2025.0,2390.0,54924.0,39947.0,0.6,1.63,4742.0,2015-03
13195.0,8248.0,3144.0,2706.0,2706.0,4759.0,4909.0,4454.0,26710.0,82328.0,32683.0,3396.0,90492.0,13529.0,32797.0,57695.0,90492.0,2706.0,3440.0,-1767.0,-1945.0,5335.0,-1767.0,1673.0,57695.0,42432.0,0.63,1.57,4753.0,2015-06
14465.0,9111.0,4206.0,3109.0,3109.0,4747.0,4876.0,7065.0,36205.0,83002.0,31597.0,3675.0,98552.0,15080.0,41455.0,57097.0,98552.0,3109.0,5735.0,-1206.0,6043.0,6481.0,-1206.0,4529.0,57097.0,42049.0,0.63,1.73,4730.0,2015-09
14914.0,9590.0,4286.0,3613.0,3613.0,4721.0,4876.0,15308.0,38320.0,83396.0,31858.0,3642.0,101459.0,15646.0,40374.0,61085.0,101459.0,3613.0,5428.0,-2328.0,88.0,6432.0,-2328.0,3100.0,61085.0,45820.0,0.64,1.66,4725.0,2015-12
13702.0,8130.0,2568.0,2046.0,2046.0,4722.0,4875.0,3061.0,27397.0,84843.0,32644.0,3344.0,105467.0,17526.0,44293.0,61174.0,105467.0,2046.0,4055.0,-1346.0,-782.0,4583.0,-1346.0,2709.0,61174.0,33092.0,0.59,1.72,4716.0,2016-03
13533.0,7973.0,2732.0,1330.0,1330.0,4729.0,4866.0,3885.0,31188.0,87117.0,33804.0,3273.0,109831.0,18711.0,48464.0,61367.0,109831.0,1330.0,3845.0,-2286.0,1149.0,4649.0,-2286.0,1559.0,61367.0,33554.0,0.59,1.79,4728.0,2016-06
15778.0,9983.0,4834.0,3378.0,3378.0,4734.0,4877.0,4752.0,36216.0,88767.0,34707.0,3026.0,112217.0,20093.0,49102.0,63115.0,112217.0,3378.0,5758.0,-2463.0,-2208.0,6762.0,-2463.0,3295.0,63115.0,39723.0,0.63,1.78,4739.0,2016-09
16374.0,10147.0,4743.0,3562.0,3562.0,4736.0,4884.0,5560.0,35508.0,90105.0,36171.0,2733.0,113327.0,20302.0,47101.0,66226.0,113327.0,3562.0,8150.0,-3530.0,-3898.0,6673.0,-3530.0,4620.0,66226.0,42633.0,0.62,1.71,4730.0,2016-12
14796.0,9160.0,3712.0,2964.0,2964.0,4723.0,4881.0,4934.0,36058.0,92084.0,36911.0,2710.0,115648.0,21305.0,48804.0,66844.0,115648.0,2964.0,3898.0,-1952.0,-1746.0,5658.0,-1952.0,1946.0,66844.0,43588.0,0.62,1.73,4709.0,2017-03
14763.0,9096.0,3947.0,2808.0,2808.0,4710.0,4845.0,11687.0,40617.0,94650.0,38130.0,5021.0,122107.0,18782.0,53482.0,68625.0,122107.0,2808.0,4707.0,-2778.0,3484.0,5935.0,-2778.0,1929.0,68625.0,45656.0,0.62,1.78,4699.0,2017-06
16149.0,10064.0,5145.0,4516.0,4516.0,4688.0,4821.0,9075.0,33154.0,97520.0,39472.0,2987.0,127088.0,20689.0,56152.0,70936.0,127088.0,4516.0,6264.0,-2979.0,-2560.0,7200.0,-2979.0,3285.0,70936.0,33489.0,0.62,1.79,4680.0,2017-09
17053.0,10778.0,5630.0,-687.0,-687.0,4683.0,4793.0,3433.0,29500.0,100395.0,41109.0,3215.0,123249.0,17421.0,54230.0,69019.0,123249.0,-687.0,7241.0,-4069.0,-7653.0,7770.0,-4069.0,3172.0,69019.0,31885.0,0.63,1.79,4687.0,2017-12
16066.0,9731.0,4470.0,4454.0,4454.0,4674.0,4790.0,3554.0,31630.0,104400.0,43735.0,3614.0,128596.0,19961.0,58431.0,70165.0,128596.0,4454.0,6284.0,-2910.0,-1372.0,6666.0,-2910.0,3374.0,70165.0,33464.0,0.61,1.83,4660.0,2018-03
