revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,cf_cff,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
26448.0,18469.0,10086.0,6863.0,6863.0,7844.0,7929.0,6510.0,139660.0,38156.0,18356.0,3416.0,193468.0,59357.0,121471.0,71997.0,193468.0,6863.0,8464.0,-2655.0,971.0,11996.0,-2655.0,5809.0,71997.0,50392.0,0.7,2.69,7808.0,2016-06
21928.0,14084.0,6715.0,5667.0,5667.0,7789.0,7876.0,13928.0,157909.0,40109.0,19224.0,3476.0,212524.0,58810.0,142152.0,70372.0,212524.0,5667.0,11549.0,-2163.0,14329.0,8531.0,-2163.0,9386.0,70372.0,48943.0,0.64,3.02,7784.0,2016-09
25826.0,15925.0,7905.0,6267.0,6267.0,7755.0,7830.0,8468.0,144949.0,43267.0,21379.0,3845.0,224610.0,70787.0,155801.0,68809.0,224610.0,6267.0,6293.0,-1988.0,3016.0,10071.0,-1988.0,4305.0,68809.0,23284.0,0.62,3.26,7730.0,2016-12
23212.0,15152.0,6723.0,5486.0,5486.0,7725.0,7813.0,6713.0,146313.0,44954.0,21962.0,4146.0,225017.0,52005.0,155288.0,69729.0,225017.0,5486.0,10660.0,-1695.0,-6236.0,9176.0,-1695.0,8965.0,69729.0,24514.0,0.65,3.23,7723.0,2017-03
25605.0,17149.0,7988.0,8069.0,8069.0,7716.0,7808.0,7663.0,162696.0,54468.0,30289.0,6076.0,250312.0,55745.0,162601.0,87711.0,250312.0,8069.0,11005.0,-2283.0,-2701.0,10331.0,-2283.0,8722.0,87711.0,42483.0,0.67,2.85,7708.0,2017-06
24538.0,16260.0,7708.0,6576.0,6576.0,7708.0,7799.0,6884.0,161031.0,57176.0,31653.0,6083.0,249097.0,51615.0,159450.0,89647.0,249097.0,6576.0,12440.0,-2132.0,-6341.0,10207.0,-2132.0,10308.0,89647.0,44660.0,0.66,2.78,7720.0,2017-09
28918.0,17854.0,8679.0,-6302.0,-6302.0,7710.0,7710.0,12859.0,167633.0,59902.0,33053.0,6967.0,256003.0,58099.0,177643.0,78360.0,256003.0,-6302.0,7875.0,-2586.0,-1552.0,11215.0,-2586.0,5289.0,78360.0,33971.0,0.62,3.27,7705.0,2017-12
26819.0,17550.0,8292.0,7424.0,7424.0,7698.0,7794.0,9221.0,156659.0,63165.0,34788.0,7106.0,245497.0,46133.0,166258.0,79239.0,245497.0,7424.0,12151.0,-2934.0,-19658.0,11002.0,-2934.0,9217.0,79239.0,35113.0,0.65,3.1,7690.0,2018-03
30085.0,20343.0,10379.0,8873.0,8873.0,7682.0,7782.0,11946.0,169662.0,65369.0,36146.0,7442.0,258848.0,58488.0,176130.0,82718.0,258848.0,8873.0,11418.0,-3980.0,-6039.0,12895.0,-3980.0,7438.0,82718.0,38982.0,0.68,3.13,7677.0,2018-06
29084.0,19179.0,9955.0,8824.0,8824.0,7673.0,7766.0,15137.0,164195.0,69117.0,38164.0,9792.0,257619.0,56277.0,171652.0,85967.0,257619.0,8824.0,13657.0,-3602.0,-7384.0,12792.0,-3602.0,10055.0,85967.0,42533.0,0.66,3.0,7680.0,2018-09
