revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
13045.0,9960.0,3552.0,1355.0,1355.0,6066.0,6150.0,2094.0,38501.0,28122.0,13284.0,6620.0,178430.0,34759.0,114829.0,63601.0,178430.0,1354.0,4737.0,-432.0,4948.0,-432.0,4305.0,63576.0,-46942.0,0.76,2.81,6068.35,2016-09
13628.0,10417.0,2333.0,775.0,775.0,6071.0,6111.0,2595.0,38949.0,28125.0,13318.0,5135.0,171615.0,31115.0,111775.0,59840.0,171615.0,781.0,6041.0,-689.0,3882.0,-689.0,5352.0,59816.0,-47281.0,0.76,2.87,6070.0,2016-12
12779.0,10311.0,4094.0,3121.0,3121.0,6006.0,6092.0,4057.0,35878.0,28288.0,13238.0,5240.0,168784.0,24864.0,110038.0,58746.0,168784.0,3130.0,1584.0,-358.0,5649.0,-358.0,1226.0,58723.0,-48359.0,0.81,2.87,5955.13,2017-03
12896.0,10236.0,3811.0,3073.0,3073.0,5958.0,6037.0,2585.0,36385.0,28892.0,13386.0,5417.0,168558.0,27182.0,109864.0,58694.0,168558.0,3078.0,3240.0,-448.0,5385.0,-448.0,2792.0,58671.0,-47691.0,0.79,2.87,5947.35,2017-06
13168.0,10324.0,3778.0,2840.0,2840.0,5951.0,6041.0,2779.0,40291.0,29411.0,13505.0,5245.0,172151.0,28217.0,111041.0,61110.0,172151.0,2858.0,4889.0,-450.0,5344.0,-450.0,4439.0,61088.0,-44711.0,0.78,2.82,5960.71,2017-09
13703.0,10447.0,2389.0,12274.0,12274.0,5964.0,6061.0,1342.0,41141.0,30037.0,13865.0,5084.0,171797.0,30427.0,100141.0,71656.0,171797.0,12289.0,7089.0,-700.0,3963.0,-700.0,6389.0,71635.0,-33057.0,0.76,2.4,5979.0,2017-12
12906.0,10343.0,3992.0,3561.0,3561.0,5957.0,6057.0,2302.0,34835.0,30636.0,13971.0,4779.0,164612.0,27365.0,94071.0,70541.0,164612.0,3570.0,1983.0,-386.0,5559.0,-386.0,1597.0,70520.0,-33562.0,0.8,2.33,5948.59,2018-03
13466.0,10550.0,4020.0,3872.0,3872.0,5866.0,5952.0,2704.0,37303.0,30763.0,13919.0,4743.0,164980.0,32156.0,94856.0,70124.0,164980.0,3879.0,3847.0,-424.0,5582.0,-424.0,3423.0,70104.0,-32316.0,0.78,2.35,5862.11,2018-06
13298.0,10604.0,3849.0,4114.0,4114.0,5875.0,5986.0,3559.0,41583.0,31114.0,14036.0,4854.0,167838.0,29013.0,96174.0,71664.0,167838.0,4122.0,5259.0,-547.0,5463.0,-547.0,4712.0,71644.0,-29277.0,0.8,2.34,5780.47,2018-09
1155.0,341.0,-5130.0,-393.0,-393.0,5791.0,5914.0,1139.0,49926.0,29976.0,13385.0,4722.0,159422.0,31858.0,95664.0,63758.0,159422.0,-7710.0,4738.0,-627.0,-3723.0,-627.0,4111.0,63739.0,-24883.0,0.3,2.5,5717.0,2018-12
13118.0,10685.0,4460.0,3884.0,3884.0,5635.0,5750.0,1937.0,45290.0,29625.0,13467.0,6278.0,155421.0,29423.0,96263.0,59158.0,155421.0,3889.0,1698.0,-460.0,6005.0,-460.0,1238.0,59139.0,-28388.0,0.81,2.63,5557.0,2019-03
13264.0,10688.0,4151.0,5046.0,5046.0,5562.0,5672.0,1784.0,47073.0,29910.0,13521.0,6323.0,156199.0,32030.0,96275.0,59924.0,156199.0,5056.0,2611.0,-479.0,5679.0,-479.0,2132.0,59906.0,-26471.0,0.81,2.61,5562.0,2019-06
12680.0,10078.0,3323.0,7680.0,7680.0,5545.0,5649.0,2785.0,33459.0,30429.0,13701.0,6904.0,170446.0,36974.0,105050.0,65396.0,170446.0,7683.0,4510.0,-565.0,4876.0,-565.0,3945.0,65378.0,-32282.0,0.79,2.61,5531.0,2019-09
