revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
10425.0,1867.0,1867.0,1087.0,1087.0,1839.0,1864.0,3185.0,13757.0,39267.0,19695.0,6971.0,72124.0,12088.0,32671.0,39453.0,72124.0,1251.0,2104.0,-998.0,2329.0,-998.0,1106.0,39453.0,10187.0,0.18,1.83,1762.2,2011-09
10779.0,2192.0,2192.0,1464.0,1464.0,1798.0,1824.0,3766.0,15060.0,39521.0,19760.0,7139.0,73877.0,13524.0,34454.0,39423.0,73877.0,1521.0,1734.0,-634.0,2677.0,-634.0,1100.0,39423.0,10190.0,0.2,1.87,1838.9,2011-12
9629.0,1687.0,1687.0,1143.0,1143.0,1793.0,1818.0,3731.0,14537.0,41015.0,20842.0,7115.0,75233.0,12724.0,35321.0,39912.0,75233.0,1226.0,1812.0,-1477.0,2175.0,-1477.0,335.0,39912.0,9657.0,0.18,1.88,1817.5,2012-03
11088.0,2960.0,2960.0,1831.0,1831.0,1791.0,1812.0,4374.0,14754.0,41198.0,20944.0,7083.0,75291.0,11117.0,33218.0,42073.0,75291.0,2036.0,2885.0,-740.0,3482.0,-740.0,2145.0,42073.0,11960.0,0.27,1.79,1808.9,2012-06
10782.0,11971.0,2024.0,1244.0,1244.0,1794.0,1818.0,3387.0,13709.0,42199.0,21512.0,6829.0,74898.0,12813.0,32940.0,41958.0,74898.0,1390.0,1535.0,-933.0,2516.0,-933.0,602.0,41958.0,11833.0,1.11,1.79,1800.0,2012-09
11341.0,2092.0,2092.0,1382.0,1382.0,1777.0,1800.0,3207.0,14322.0,42857.0,21671.0,7062.0,80642.0,14498.0,37272.0,43370.0,80642.0,1438.0,1144.0,-545.0,2606.0,-545.0,599.0,43370.0,8405.0,0.18,1.86,1800.0,2012-12
10554.0,2195.0,2195.0,1513.0,1513.0,1804.0,1825.0,3952.0,15003.0,43131.0,21650.0,7218.0,81358.0,13453.0,37214.0,44144.0,81358.0,1621.0,2160.0,-574.0,2745.0,-574.0,1586.0,44144.0,9223.0,0.21,1.84,1800.0,2013-03
11578.0,3004.0,3004.0,1847.0,1847.0,1802.0,1821.0,3932.0,14205.0,43856.0,21875.0,7030.0,80565.0,11341.0,34658.0,45907.0,80565.0,2034.0,3413.0,-690.0,3573.0,-690.0,2723.0,45907.0,11135.0,0.26,1.75,1800.0,2013-06
11568.0,12716.0,2159.0,1394.0,1394.0,1786.0,1804.0,3931.0,14109.0,44839.0,22380.0,7209.0,81241.0,11704.0,33091.0,48150.0,81241.0,1543.0,2735.0,-987.0,2718.0,-987.0,1748.0,48150.0,13456.0,1.1,1.69,1800.0,2013-09
12309.0,5244.0,2665.0,1840.0,1840.0,1762.0,1784.0,4397.0,15763.0,45441.0,22567.0,7415.0,83166.0,15696.0,35870.0,47296.0,83166.0,1904.0,1212.0,-658.0,3226.0,-658.0,554.0,47296.0,12659.0,0.43,1.76,1700.0,2013-12
